premio_effet_anno_incorso,eta_polizza,bonus_malus
346.6877,2,1B
355.28283999999996,3,1C
574.31,1,03
597.46,2,02
622.65,3,01
360.88,1,01
375.92,2,1A
391.78,3,1B
331.01,1,1D
339.13,2,1E
353.36,3,1F
413.3,1,1D
429.97,2,1E
429.97,3,1F
525.83,1,1D
546.97,2,1E
586.81,3,1D
285.91,1,1E
300.95,2,1F
313.55,3,1G
322.07,1,02
335.07,2,01
349.3,3,1A
239.6089,8,1C
268.5828,9,1D
278.3342,10,1E
601.6848,5,09
616.3108,6,08
641.6947,7,07
492.4636,6,01
511.9924,7,1A
532.6104,7,1B
1157.9156,1,13
1199.4453,2,12
1212.553,3,11
376.36199999999997,12,1F
422.7017,13,1G
440.17532,14,1H
301.42,13,1F
325.0,14,1G
333.13,15,1H
665.2049,7,06
681.4583,8,05
680.7967,7,04
548.1454,8,01
561.9474,7,1A
575.2213,7,1B
404.4707,7,1E
420.7241,7,1F
430.86287999999996,8,1G
181.7744,10,1F
214.3121,11,1G
219.77382000000003,12,1H
639.4961,1,12
655.7598,2,11
655.1231700000001,3,11
382.2639,10,1F
397.7242,11,1G
407.0827,12,1H
396.9208,9,02
406.6955,10,01
416.035,7,1A
718.3529,6,07
736.6045,7,06
735.8893400000001,8,06
361.12,7,1E
399.5,8,1F
399.5,7,1F
356.08,1,1F
437.79,2,1E
455.67,3,1F
435.89,7,1F
468.4,7,1G
487.51,7,1H
504.8545,7,03
525.1661,8,02
545.7713,9,01
693.3,6,1A
762.71,7,01
794.0,7,1A
371.75,16,1B
381.1,17,1C
381.1,18,1D
442.2923,13,1F
460.1628,14,1G
478.40268,15,1H
312.1621,1,1A
324.5427,2,1B
337.4297,3,1C
372.95,3,1D
416.46,4,1E
416.46,5,1F
451.9228,5,1C
469.8036,6,1D
488.82645,7,1E
817.0475,5,12
837.3591,6,11
846.301,7,10
585.3284,3,03
608.9257,4,02
608.33453,5,01
763.7656,7,06
782.4395,8,05
814.186,9,04
508.1093,1,12
521.0976,2,11
520.5917,3,10
254.86,1,1F
288.6,2,1G
300.79,3,1H
404.2,1,1B
424.12,2,1C
434.69,3,1D
365.5264,7,1F
380.1627,7,1G
389.53824,8,1H
320.71,5,1F
333.72,6,1G
341.85,7,1H
372.0463,10,1C
386.6826,7,1D
396.0621,7,1E
340.85,1,1F
364.43,2,1G
379.88,3,1H
285.98,1,1F
305.89,2,1G
318.9,3,1H
304.67,1,1A
327.03,2,1B
366.87,3,1A
335.41,1,1B
375.65,2,1C
391.1,3,1D
471.92,9,1E
488.36,10,1F
506.24,11,1G
789.9069999999999,0,14
770.4091,1,13
864.6893,2,15
719.2284,8,1A
755.0827,9,01
769.7949,6,1A
369.9142,1,05
413.8334,2,04
434.5467,3,03
246.16,1,1A
275.83,2,1B
275.83,3,1C
272.5,1,1E
290.0,2,1F
290.0,3,1G
399.21,1,02
409.37,2,01
409.37,3,01
331.91,1,1A
345.32,2,1B
362.8,3,1C
386.6723,1,04
402.1017,2,03
422.03405999999995,3,02
341.5789,1,1A
382.2433,2,1B
401.35117,3,1C
754.4441,1,13
773.118,2,12
788.63586,3,11
578.54,3,06
593.17,4,05
593.17,5,05
771.5009,1,13
817.8612,2,12
826.81177,3,11
769.8838,1,13
816.2235,2,12
825.186,3,11
386.971,1,1A
438.1826,2,1B
456.44382,3,1C
1051.1871,3,11
1051.1871,4,10
1050.1665,5,10
593.4654,1,13
639.8051,2,12
639.18396,3,12
697.5366,1,13
725.1715,2,12
724.46747,3,12
314.6032,9,03
322.7299,7,02
338.67477,8,01
381.95,6,1F
397.4,7,1G
397.4,7,1H
503.2065,1,05
523.5387,2,04
467.01165999999995,3,03
635.3322,5,09
651.1686,6,08
681.0323,7,07
476.1896,7,05
488.3951,8,04
451.38113,9,03
299.41,1,01
306.73,2,1A
322.18,3,1B
806.48,1,08
838.6,2,07
873.56,3,06
237.4253,6,1F
247.1897,7,1G
259.1125,8,1H
777.7221,1,08
808.6221,2,07
579.6048599999999,3,06
639.8772,4,10
638.2601,5,09
667.6872599999999,6,08
904.8447,1,13
951.1844,2,12
960.8081699999999,3,11
296.4134,4,1E
347.6353,5,1F
384.6402,6,1E
648.52,5,05
648.52,6,05
381.5841,3,1B
409.1263,4,1C
408.73938,5,1C
271.77,1,02
278.68,2,01
278.68,3,01
479.465,7,01
491.1864,7,1A
511.1866,7,1B
283.44,1,1B
294.83,2,1C
310.27,3,1D
681.4583,6,08
709.1035,7,07
738.46185,7,06
312.7904,7,1F
315.2315,8,1G
330.36044,6,1H
362.75,18,01
363.6,19,1A
381.16,6,1B
365.35,0,04
367.78,1,03
385.26,2,02
378.03,3,03
387.38,4,02
387.38,5,01
279.3772,7,1F
329.5897,8,1G
342.57468,6,1H
320.67,6,08
370.67,7,07
385.71,7,06
218.68,6,1D
258.11,7,1E
268.68,7,1F
217.8244,2,1B
256.8511,3,1C
267.1387,4,1D
242.3281,7,1F
286.2267,8,1G
293.265,7,1H
358.84,10,1E
426.78,7,1G
426.78,7,1G
285.3615,4,1D
292.6848,5,1E
304.584,6,1F
298.8751,1,1E
312.6874,2,1F
325.3595,3,1G
263.9066,7,1F
303.747,7,1G
315.64575,8,1H
591.8277,1,03
730.064,2,05
759.4019999999999,3,04
295.11,0,01
322.34,1,1A
334.13,2,1B
731.59,0,14
700.23,1,13
705.11,2,12
844.6927,0,14
926.8043,1,13
932.3974599999999,2,12
734.5342,0,14
763.0034,1,13
767.93243,2,12
636.3546,4,07
661.9604,5,06
695.04834,6,05
309.7313,1,1F
321.9059,2,1G
361.39508,3,1F
436.72,4,1D
434.65,5,1E
450.55,6,1F
250.5063,6,1F
261.105,7,1G
270.14337,8,1H
385.32300000000004,6,1E
431.6627,7,1F
453.1819,8,1G
393.9853,5,1A
403.7497,6,1B
413.10233,7,1C
719.867,1,09
748.3259,2,08
783.3468,3,07
846.3,1,10
880.04,2,09
915.0,3,08
543.428,0,04
815.7806,1,06
814.9886,2,06
752.0,0,05
775.82,1,04
804.69,2,03
553.6353,1,08
575.5846,2,07
599.4028,3,06
442.7249,8,1E
460.2555,9,1F
477.11642,10,1G
287.88,7,1C
326.38,8,1D
339.79,7,1E
325.2843,8,1F
344.6174,9,1G
344.65326,7,1H
522.39,6,1C
543.4,7,1D
563.6,6,1E
454.7,4,1D
472.99,5,1E
492.91,6,1F
379.36,7,1D
400.09,7,1E
416.76,8,1F
719.9906,4,10
748.4701,5,09
747.7434,6,08
496.8102,14,1C
516.3287,15,1D
537.7348,16,1E
515.27,8,05
515.27,7,04
536.81,7,03
547.29,12,03
561.11,7,02
584.69,8,01
432.75,9,02
418.11,10,01
437.62,6,1A
260.39,1,1A
270.95,2,1B
282.34,3,1C
350.95,1,1E
375.75,2,1F
391.6,3,1G
289.19,4,01
298.01,5,1A
309.28,6,1B
451.0061,1,1E
468.8869,2,1F
487.92093,3,1G
566.0262,1,06
588.7789,2,05
612.5740000000001,3,04
426.4406,8,1A
437.0084,9,1B
436.5841,10,1A
775.43,5,07
806.4,6,06
841.2,7,05
306.63,12,1F
366.6,13,1G
380.21,14,1H
371.03,5,1D
385.67,6,1E
377.54,7,1F
634.8714,7,12
660.4051,8,11
666.8331,7,10
378.5456,4,1D
393.9853,5,1E
491.88257000000004,6,1C
496.7896,1,1A
543.1499,2,1B
564.56085,3,1C
623.4,1,09
649.41,2,08
777.46,3,10
733.8338,1,11
763.0858,2,10
793.21497,3,09
307.67,7,1F
461.32,8,1E
501.16,9,1D
528.0604,9,03
514.2172,10,02
585.5936,6,04
274.09,6,1F
315.15,7,1G
322.87,8,1H
1007.7417,1,10
1048.3339999999998,2,09
1083.4341,3,08
307.35,7,1F
318.36,8,1G
333.43,6,1H
220.3891,9,1F
282.1891,10,1G
292.4521,11,1H
627.5069,9,08
627.785,10,07
657.77795,11,06
415.50199999999995,1,02
443.9712,2,01
454.9106,3,1A
405.3668,7,1E
405.3668,8,1F
419.58505,7,1G
517.2557,6,02
530.244,7,01
556.5449,7,1A
749.5619,1,13
779.6482,2,12
787.8127,3,11
415.4093,7,1F
431.6627,8,1G
449.12762000000004,9,1H
526.0622,0,06
539.8848,1,05
649.0212,2,10
719.4653,0,09
729.2091,1,08
762.6125,2,07
549.1239,1,08
571.4028,2,07
599.6498,3,06
431.3434,5,08
422.8665,6,07
442.19217000000003,7,06
502.97,7,1D
523.02,8,1E
523.09,9,1F
350.23,10,1D
359.17,11,1E
373.8,7,1F
339.66,13,1F
380.31,14,1G
380.31,15,1G
343.2475,1,01
392.8523,2,03
408.7085,3,02
814.03,5,09
803.04,6,08
838.0,6,07
1138.28,4,07
1111.43,5,06
1119.27,6,05
830.9525,5,11
811.434,6,10
841.5059,7,09
695.1882,5,09
695.9813,6,08
722.12134,7,07
641.9063,9,03
641.9063,10,03
486.0158,8,02
659.3236,1,13
685.3311,2,12
691.9716,3,11
781.2653,1,13
812.1653,2,12
820.30853,3,11
211.24,7,1B
249.45,7,1C
262.06,7,1D
376.4,7,1F
426.4,8,1G
446.32,9,1H
428.4285,7,1C
471.5031,8,1B
490.5449,9,1C
465.4055,6,06
664.7826,7,08
695.1101,6,07
1015.3946,1,13
1056.368,2,12
1077.8363,3,11
477.1269,7,1B
518.0591,8,1A
542.05664,9,1B
780.31,0,14
860.39,1,13
875.03,2,12
734.38,0,14
814.44,1,13
828.47,2,12
493.7202,8,05
506.3068,7,04
526.7451,8,03
412.4841,6,01
428.7478,7,1A
450.2698,8,1B
230.8642,1,1B
258.4991,2,1C
268.81595,3,1D
19.27,1,14
498.9938,4,1D
519.3054,5,1E
518.8012,6,1F
353.23,14,1B
362.18,15,1C
371.12,16,1D
791.0297,1,13
837.3591,2,12
832.50214,3,11
510.6431,1,05
523.6417,2,04
536.1192599999999,3,03
562.5757,8,06
576.388,9,05
678.9856599999999,7,07
447.8028,5,09
494.1425,6,08
505.8564,7,07
714.2226,0,12
720.691,1,11
713.4983,2,10
848.7406,0,14
845.4961,1,13
837.37964,2,12
406.89,1,05
447.54,2,07
447.54,3,07
351.5699,6,1C
360.5,7,1D
378.83664,7,1E
449.5641,6,1E
467.4449,7,1F
484.05188,8,1G
563.9353,6,03
620.0085,7,05
644.60675,8,04
417.04699999999997,6,03
417.04699999999997,7,02
433.68234,8,01
313.7895,6,1B
321.9059,7,1C
334.59995,7,1D
405.57,7,07
396.47,8,06
411.5,7,05
688.84,2,12
716.23,3,11
724.92,4,10
833.3112,3,11
854.4365,4,10
889.3544300000001,5,09
726.21,5,09
726.19,6,08
756.87,7,07
384.53,7,1B
399.98,8,1C
416.64,9,1D
457.05,9,1F
475.16,10,1G
475.16,11,1G
282.91,12,1E
343.07,7,1D
357.3,7,1E
434.2068,7,07
451.2636,8,06
469.51212000000004,9,05
1238.31,4,13
1278.15,5,12
1293.41,6,11
555.88,1,13
569.89,2,12
576.9,3,11
733.54,11,14
764.84,12,13
770.94,6,12
605.743,1,11
630.1437,2,10
656.3271,3,09
437.65,9,1D
429.35,10,1E
445.79,11,1F
1048.59,1,13
1074.79,2,12
1087.68,3,11
260.73,8,1F
299.75,7,1G
312.36,8,1H
557.75,4,10
557.72,5,09
564.23,6,08
281.51,9,1F
323.78,10,1G
337.19,7,1H
348.98,10,1F
393.7,11,1G
410.37,7,1H
311.24,7,1F
342.95,8,1G
357.18,9,1H
369.1623,10,1E
383.8089,11,1F
399.6739,12,1G
336.92,7,1F
350.33,7,1G
364.96,7,1H
366.08,4,02
375.43,5,01
375.43,6,1A
334.0599,7,1F
383.8604,8,1G
397.86285,9,1H
426.1934,9,1F
443.2502,10,1G
461.49622,11,1H
283.48,11,1F
294.86,12,1G
307.05,7,1H
262.0,7,1F
301.42,7,1G
314.02,8,1H
295.9911,12,1F
308.1657,13,1G
307.86652000000004,7,1H
340.53,14,1F
353.94,15,1G
368.98,6,1H
489.75,7,04
501.95,8,03
523.09,9,02
427.2234,10,03
469.6285,11,05
488.71326,7,04
277.22,1,1E
288.19,2,1F
303.23,3,1G
228.44,1,1E
237.38,2,1F
249.58,3,1G
172.08,15,1F
197.96,16,1G
187.56,17,1H
369.49,4,1F
367.43,5,1G
384.92,6,1H
503.9893,7,05
524.2082,7,04
523.6375,7,03
428.2431,6,06
433.527,7,05
449.44662,8,04
446.0312,5,04
463.9017,6,03
460.20995999999997,7,02
544.4,9,01
566.15,10,1A
566.26,11,1B
405.11,17,1D
421.36,18,1E
421.36,7,1E
632.6878,7,05
648.1378,8,04
647.50854,7,03
1217.7587,5,09
1158.7706,6,08
1193.5577,7,07
247.1176,1,01
253.6272,2,1A
266.37723,3,1B
415.84,1,03
415.84,2,03
543.2426,0,06
590.8698,1,05
612.2241,2,04
381.1206,0,06
394.7063,1,05
408.93487999999996,2,04
288.2455,6,1F
349.9631,7,1G
362.62987999999996,6,1H
320.1,7,02
525.38,8,04
544.89,9,03
908.6866,0,14
990.7055,1,13
996.7511599999999,2,12
356.9568,1,03
371.5828,2,02
389.9087,3,01
642.4419,7,05
668.47,8,04
695.4291,9,03
266.7082,6,1F
274.8555,7,1G
285.1565,8,1H
270.7561,6,1F
270.7561,7,1F
155.2519,8,1F
182.8868,9,1G
190.03572,7,1H
595.1031,6,09
623.5517,7,08
648.1156599999999,8,07
244.3881,7,1F
288.3073,8,1G
300.19016,9,1H
603.7448,1,09
663.9071,2,11
663.2625,3,11
383.4072,11,1C
467.1668,12,1B
483.75347999999997,13,1C
306.7855,7,1E
317.7447,8,1F
329.40347,9,1G
378.41,2,1F
407.27,3,1G
423.94,4,1H
408.12,0,01
456.08,1,1A
477.62,2,1B
263.7727,8,02
274.3302,9,01
284.63167999999996,6,1A
400.79,1,1C
419.9,2,1D
437.38,3,1E
386.16,4,1E
431.17,5,1F
449.36,6,1G
398.8263,4,1E
445.0218,5,1F
444.4354,6,1G
357.2658,9,1F
371.8815,10,1G
386.97604,11,1H
310.64,1,01
342.47,2,1B
428.15,3,01
829.253,1,13
880.4749,2,12
890.15704,3,11
605.6606,7,1D
630.0613,8,1E
670.84625,9,1D
371.5004,1,03
399.9902,2,02
416.6421,3,01
448.7401,1,07
460.1525,2,06
479.18472,3,05
286.0413,8,1F
337.2632,9,1G
350.73465,7,1H
337.38,1,1A
350.79,2,1B
365.43,3,1C
823.5674,7,07
843.8789999999999,8,06
878.8072,9,05
595.9168,8,03
655.7804,9,05
785.3431,10,07
403.2038,7,1E
449.5641,8,1F
467.80400000000003,7,1G
607.1892,6,1A
622.6652,7,1B
648.45746,7,1C
429.2628,10,1D
446.5668,7,1E
465.04625999999996,7,1F
903.7426,4,10
903.7426,5,09
902.8652,6,08
498.6,13,07
498.6,7,06
498.6,8,06
634.08,3,1D
659.55,4,1E
659.56,5,1F
520.53,7,1A
533.53,8,1B
555.89,7,1C
717.1169,6,05
735.0183,7,04
765.1644,8,03
745.8848,1,13
776.0638,2,12
784.7154,3,11
358.95,5,1E
373.17,6,1F
373.16,7,1G
669.8502,8,01
658.4378,9,1A
682.9988,6,1B
431.57,0,1F
446.45,1,1G
463.25,2,1H
416.9852,12,1B
433.2695,13,1C
450.702,14,1D
420.15,3,1E
436.81,4,1F
436.81,5,1G
471.86,9,05
483.65,10,04
495.84,6,03
637.7451,8,06
654.0088,7,05
669.61145,7,04
447.2054,14,03
465.1068,15,02
476.0051,16,01
474.1399,13,1D
492.8447,14,1E
492.3662,6,1F
523.7241,9,05
523.7241,10,05
151.44,14,1F
174.21,15,1G
178.68,16,1H
446.85,7,1C
455.4,8,1D
472.07,6,1E
576.4704,1,08
591.1067,2,07
590.5328400000001,3,07
711.7815,0,12
717.4671,1,11
721.648,2,10
285.3306,6,1D
319.4854,7,1E
332.1612,8,1F
576.388,3,09
561.7517,4,08
640.00714,5,10
1019.4837,0,14
1007.2885,1,13
1013.61646,2,12
328.68,1,1F
360.79,2,1G
360.79,3,1G
585.864,1,13
600.49,2,12
612.9032599999999,3,11
289.9038,12,1F
301.3059,13,1G
316.43807999999996,14,1H
399.2383,1,04
408.9821,2,03
429.7104,3,02
692.16,11,1F
738.4688,12,1G
738.1429,13,1H
498.4376,10,03
510.6431,11,02
627.1138,12,07
629.8656,1,04
655.0491,2,03
670.68164,3,02
574.9666,14,02
589.4587,15,01
603.4056,16,1A
399.9,10,1F
391.67,11,1G
399.79,12,1H
314.3045,4,1D
309.4326,5,1E
315.64575,6,1F
288.63,11,1F
300.0,12,1G
307.5,13,1H
515.53,8,1C
536.0,9,1D
536.13,10,1C
440.5104,6,1E
451.6653,7,1F
451.22677999999996,7,1F
533.5812,1,1B
554.5417,2,1C
567.75073,3,1D
481.2675,1,03
500.786,2,02
512.4729,3,01
418.7465,6,1D
451.2636,7,1E
462.18564000000003,8,1F
380.31,1,1B
395.35,2,1C
405.11,3,1D
557.72,1,1A
602.85,2,1B
617.9,3,1C
1313.5898,0,14
1335.5496,1,13
1322.0592,2,12
309.3296,0,1A
331.24800000000005,1,1B
338.24258,2,1C
515.3708,0,05
531.6242,1,04
542.4991,2,03
123.81,13,1E
552.14,0,14
589.7,1,13
584.29,2,12
246.42,9,1B
256.18,10,1C
266.75,11,1D
396.5191,7,1F
442.8691,8,1G
460.30258,7,1H
515.97,1,02
536.7,2,01
536.7,3,01
412.7828,8,1D
424.9883,9,1E
440.01068,10,1F
284.7229,7,1F
297.7215,8,1G
308.8029,9,1H
408.6937,7,1A
408.6937,8,1A
604.8469,7,02
620.3072,7,01
644.8743,7,1A
874.7687,3,11
874.7687,4,10
909.65656,5,09
500.58,0,1D
524.7026,1,1E
549.1464,2,1F
299.9875,2,1A
304.0251,3,1B
315.0901,4,1C
422.1043,1,03
432.6927,2,02
432.2726,3,01
423.3712,1,1E
440.4383,2,1F
451.38113,3,1G
411.73,6,1F
419.34,7,1G
428.18,6,1H
493.9983,4,1C
513.5065,5,1D
554.4252,6,1C
564.3885,1,08
578.2214,2,07
577.66003,3,06
683.7139999999999,3,11
700.7914,4,10
700.1110000000001,5,09
457.2685,8,04
468.6191,9,03
492.54114000000004,10,02
722.35,6,11
684.13,7,10
717.06,8,09
221.89,11,1E
261.73,12,1F
272.3,7,1G
564.84,7,01
587.6,8,1A
617.68,9,1B
487.1797,1,02
506.7085,2,01
532.2091,3,1A
637.1554,5,03
653.0236,6,02
685.2895,6,01
345.51,19,1F
359.33,20,1G
369.91,6,1H
455.2497,1,07
473.1202,2,06
467.01165999999995,3,05
382.8819,2,1A
393.46,3,1B
411.76465,4,1C
539.0299,0,11
557.7141,1,10
583.16516,2,09
774.7660000000001,0,14
778.8242,1,13
895.8474,2,15
314.7062,1,1A
326.8808,2,1B
343.65512,3,1C
346.0285,11,03
346.0285,12,02
363.556,13,01
432.5897,6,1B
433.4034,7,1C
453.2848,7,1D
471.0602,0,07
484.0897,1,06
551.8321,2,08
441.69,1,07
459.17,2,06
477.87,3,05
405.3668,12,1E
421.6202,13,1F
438.28198,6,1G
427.47,0,1D
442.5,1,1E
458.76,2,1F
372.4068,0,1E
385.426,1,1F
393.17062000000004,2,1G
815.9454,0,14
818.3968,1,13
831.38055,2,12
926.5056,0,14
928.957,1,13
935.3507,2,12
475.5304,0,01
486.0879,1,1A
485.61597,2,1A
406.67,6,1F
423.02,7,1G
440.74,8,1H
928.4214,3,11
885.3262,4,10
917.7754,5,09
148.9,12,1E
228.98,13,1F
237.51,14,1G
366.06199999999995,10,1D
380.9455,11,1E
396.13412,12,1F
672.3325,1,10
699.164,2,09
726.9062,3,08
403.07,1,08
419.33,2,07
436.81,3,06
630.8647,1,10
656.0585,2,09
682.227,3,08
441.1284,1,05
459.0195,2,04
477.2605,3,03
510.5401,1,09
537.3613,2,08
536.8396,3,08
461.4606,1,07
480.1654,2,06
573.9145,3,08
469.71,7,1D
514.84,8,1E
535.98,7,1F
488.84,8,1B
508.36,9,1C
529.09,7,1D
275.2057,5,1B
285.0834,6,1C
294.96286000000003,7,1D
459.5036,15,1E
478.2187,16,1F
497.24368,17,1G
835.43,1,08
856.33,2,07
891.36,3,06
325.77,6,1D
345.35,7,1E
352.68,6,1F
309.103,0,01
313.9955,1,1A
328.30246,2,1B
233.45,0,01
276.13,1,1A
289.13,2,1B
303.7,0,02
305.31,1,01
319.53,2,1A
360.58,0,07
367.07,1,06
384.15,2,05
263.0826,0,01
318.3936,1,1A
332.686,2,1B
567.6536,0,05
587.1721,1,04
614.2101,2,03
409.631,0,01
431.57,1,1A
451.44287,2,1B
260.8,0,01
301.85,1,1A
316.08,2,1B
471.5855,0,11
487.8389,1,10
510.12674000000004,2,09
267.69,0,06
276.63,1,05
289.63,2,04
448.0294,0,10
458.5972,1,09
480.07995999999997,2,08
299.82,10,1D
311.2,11,1E
325.83,12,1F
1023.95,0,14
1018.65,1,13
1226.38,2,18
432.73,0,01
556.3,1,03
582.31,2,02
772.0262,0,13
759.831,1,12
752.6003,2,11
648.4674,0,10
671.1995,1,09
676.2691,2,08
442.3232,0,1A
444.7643,1,1B
461.3933,2,1C
429.30400000000003,0,04
457.7629,1,03
474.3896,2,02
376.0,8,1F
391.03,9,1G
391.03,8,1H
286.1134,0,1C
283.6723,1,1D
293.95444,2,1E
428.5212,1,04
445.57800000000003,2,03
463.0397,3,02
367.4525,19,1E
411.3511,20,1F
410.95172,21,1F
361.3652,1,03
370.3056,2,02
385.3708,3,01
347.1821,1,1B
361.0047,2,1C
375.2763,3,1D
317.27,1,1A
407.11,2,01
423.78,3,1A
315.23,15,1F
345.51,16,1G
358.52,7,1H
393.07,1,1E
408.93,2,1F
408.93,3,1F
445.2072,9,1F
463.088,10,1G
481.31476,11,1H
976.4709,1,13
1000.8613,2,12
999.8896,3,12
489.62,1,1A
509.13,2,1B
534.94,3,1C
393.048,1,01
408.4877,2,1A
425.15192,3,1B
565.0,1,07
579.22,2,06
699.96,3,08
734.9256,1,13
781.2653,2,12
796.7547,3,11
410.5374,1,1A
426.8114,2,1B
467.80400000000003,3,1A
331.7321,1,01
344.741,2,1A
298.0,1,1A
309.79,2,1B
325.65,3,1C
304.05,1,1A
316.24,2,1B
332.5,3,1C
248.19,13,1F
285.59,14,1G
300.23,15,1H
272.99,1,1A
314.05,2,1B
329.9,3,1C
547.5218,5,09
547.5218,6,08
575.0158,7,07
284.5272,16,1F
293.4676,17,1G
306.98157000000003,18,1H
359.4082,1,02
405.7479,2,01
484.9574,3,03
465.9926,1,04
628.5884,2,06
588.1867,3,05
431.0447,9,1F
448.1427,10,1G
466.37366,11,1H
459.8332,11,03
471.2044,12,02
468.34937,13,01
294.2607,13,1E
340.6004,14,1F
353.26599999999996,15,1G
706.0856,1,13
723.987,2,12
731.4132,3,11
409.3632,1,1B
432.9502,2,1C
450.3933,3,1D
316.7456,11,1F
345.1942,7,1G
358.67852999999997,8,1H
307.0018,6,1E
319.1867,7,1F
335.12473,7,1G
299.9875,16,1F
344.6895,17,1G
358.97693,6,1H
356.48,5,1F
384.94,6,1G
400.8,7,1H
589.6853,1,1B
613.2723,2,1C
643.5366,3,1D
393.46,1,1B
439.81,2,1C
462.1239,3,1D
333.47,6,1F
355.42,7,1G
373.71,8,1H
559.3312,1,09
582.0633,2,08
519.80963,3,07
1088.11,0,14
1101.65,1,13
1120.48,2,12
741.97,0,14
759.71,1,13
752.8,2,12
718.12,0,11
743.32,1,10
778.27,2,09
890.3114,1,13
912.2607,2,12
906.4975599999999,3,11
752.43,0,13
742.26,1,12
747.54,2,11
421.1052,6,1F
428.4285,7,1G
436.94427,7,1H
359.33,0,1A
373.15,1,1B
380.87,2,1C
705.0865,1,14
696.3624,2,13
689.2962,3,12
502.0,13,1B
521.91,14,1C
534.92,15,1D
420.2915,7,01
430.849,8,1A
440.99854000000005,9,1B
591.5496,6,03
606.1859,7,02
621.0221,8,01
410.6198,7,1A
461.8417,8,1B
472.76376,9,1C
545.6,0,08
564.7,1,07
576.48,2,06
438.1826,0,04
440.6237,1,03
440.19592,2,03
855.827,1,13
890.2599,2,12
884.7239400000001,3,11
239.4029,5,1B
282.5084,6,1C
282.23413,6,1C
824.0618,2,12
870.4015,3,11
879.3113400000001,4,10
390.92,8,1F
435.86,9,1G
435.86,7,1G
618.618,6,08
643.0187,7,07
669.1999,7,06
356.07099999999997,2,03
385.32300000000004,3,02
399.60187,4,01
265.3383,18,1F
305.1478,19,1G
346.10416000000004,20,1F
918.0699,0,14
940.0295,1,13
955.3853,2,12
694.5084,10,06
669.294,7,05
700.31683,8,04
320.72,0,01
324.37,1,1A
336.16,2,1B
503.44,9,04
516.0,7,03
498.86,8,02
205.65,8,1F
215.41,9,1G
225.57,6,1H
204.86,0,01
208.52,1,1A
218.68,2,1B
302.01,0,01
311.77,1,1A
326.81,2,1B
342.91,1,1A
393.11,2,01
471.27,3,03
636.5297,8,03
652.2063,9,02
676.08386,6,01
640.6291,0,14
656.0585,1,13
660.3093,2,12
262.02,0,01
279.5,1,1A
290.07,2,1B
1007.9889,0,14
1054.0608,1,13
1064.2742,2,12
383.4072,8,1F
398.8675,9,1G
415.54107999999997,10,1H
544.5326,7,10
544.5326,8,10
496.7278,6,08
508.923,7,07
534.4009,7,06
707.2804,1,13
725.1715,2,12
732.5862400000001,3,11
380.6365,9,1F
492.031,7,1E
516.75354,8,1F
302.6346,9,1F
364.4243,10,1G
377.87967000000003,11,1H
418.2212,0,07
425.5445,1,06
434.06307999999996,2,05
1000.8613,0,14
1035.8298,1,13
1025.8718,2,12
409.2602,1,07
425.6166,2,06
442.33624000000003,3,05
436.4,1,01
454.0,2,1A
477.18,3,1B
459.1225,7,1B
477.8273,8,1C
496.85265999999996,9,1D
493.03,7,1D
505.36,7,1E
478.1,7,1F
810.66,0,14
810.65,1,14
816.32,2,13
1106.08,0,14
1081.28,1,13
1089.01,2,12
267.24,1,1A
279.83,2,1B
291.41,3,1C
307.86,1,1F
338.35,2,1G
338.35,3,1F
210.71,1,1B
219.24,2,1C
219.25,3,1D
226.24,1,1A
237.62,2,1B
247.79,3,1C
356.55,7,1D
387.25,7,1E
403.43,8,1F
335.75,8,1B
349.17,9,1C
363.8,10,1D
342.06300000000005,1,1C
355.8856,2,1D
355.54007,3,1E
429.7469,1,1B
446.814,2,1C
469.1211,3,1D
295.67,1,04
302.98,2,03
302.99,3,02
373.9415,1,05
392.6463,2,04
408.5233,3,03
401.4013,1,1F
419.2821,2,1G
418.87503,3,1H
427.22,1,1F
444.29,2,1G
462.99,3,1H
360.9532,5,07
375.5895,6,06
394.70383,7,05
796.7256,2,12
817.0475,3,11
834.1074,4,10
328.4155,0,05
406.4689,1,07
425.57382,2,06
527.36,0,14
529.111,1,13
538.3831,2,12
230.88,0,01
250.79,1,1A
262.99,2,1B
476.08,0,14
491.51,1,13
499.84,2,12
371.5004,7,01
380.4717,7,1A
395.527,8,1B
476.65,6,1C
486.81,7,1D
504.85,6,1E
300.4613,6,1E
326.4482,7,1F
338.3146,6,1G
1274.7589,1,14
346.71,8,1F
490.2,9,1E
510.12,7,1F
586.9661,10,07
610.5428,11,06
635.1297,12,05
755.2475,1,12
1038.1885,2,14
1037.1805,3,14
554.7,0,02
574.21,1,01
601.03,2,1A
1297.9648,0,14
1315.3615,1,13
1323.5924,2,12
493.164,2,04
505.3695,3,03
504.87885,4,02
556.4472,8,01
520.7371,9,1A
593.80505,6,01
361.72,12,1D
361.92,13,1E
375.75,14,1F
768.5448,3,11
768.1637,4,10
798.5039999999999,5,09
975.6,0,14
1045.11,1,13
1053.64,2,12
678.69,0,14
684.86,1,13
690.29,2,12
330.1253,0,01
341.4965,1,1A
357.41287,2,1B
797.54,0,14
821.2,1,13
945.85,2,15
1067.5332,0,14
1104.9222,1,13
1112.8018,2,12
283.3427,5,1E
294.786,6,1F
294.16022000000004,7,1G
750.26,0,14
755.38,1,13
748.39,2,12
361.77,0,01
373.13,1,1A
386.95,2,1B
343.48,6,1A
